totalCnt,pageUnit,pageIndex,순번,고유키,국가유산종목,문화재명(국문),문화재명(한자),시도명,시군구명,관리자,종목코드,시도코드,관리번호,지정해제여부,국가유산연계번호,경도,위도,최종수정일
15830,300,22,6566,5406,시도유형문화유산,개운사 신중도,開運寺 神衆圖,서울,성북구,관＊＊＊,21,11,0002130000000,N,2111102130000,127.0290431,37.5896164,2025-09-09 17:25:07
15830,300,22,6567,20056,시도유형문화유산,홍현주 필 산수도,洪顯周 筆 山水圖,부산,서구,동아대학교석당박물관,21,21,0002130000000,N,2112102130000,0,0,2022-08-29 17:55:56
15830,300,22,6568,6143,시도유형문화유산,안성칠장사대웅전목조석가삼존불좌상,安城七長寺大雄殿木造釋迦三尊佛坐像,경기,안성시,대한불교조계종 칠장사,21,31,0002130000000,N,2113102130000,127.3976762,37.0264259,2025-06-26 18:04:05
15830,300,22,6569,6588,시도유형문화유산,괴산 공림사 사적비,槐山 空林寺 事蹟碑,충북,괴산군,공림사,21,33,0002130000000,N,2113302130000,127.815855175588,36.6320846705998,2022-08-29 17:57:11
15830,300,22,6570,6928,시도유형문화유산,서산 해월사 목조관음보살좌상 및 복장일괄,瑞山 海月寺 木造觀音菩薩坐像 및 腹藏一括,충남,서산시,해＊＊＊,21,34,0002130000000,N,2113402130000,0,0,2025-08-14 04:55:16
15830,300,22,6571,7380,시도유형문화유산,영광내산서원강감회요목판,靈光內山書院綱鑑會要木板,전남,영광군,내산서원보존회,21,36,0002130000000,N,2113602130000,126.5170427,35.2141927,2022-08-29 17:58:19
15830,300,22,6572,7688,시도유형문화유산,삼구정,三龜亭,경북,안동시,김＊＊＊,21,37,0002130000000,N,2113702130000,128.550278696526,36.5789085747064,2026-04-17 15:55:02
15830,300,22,6573,8134,시도유형문화유산,영산 향교,靈山 鄕校,경남,창녕군,영산향교,21,38,0002130000000,N,2113802130000,128.535099650047,35.4616676205037,2022-08-29 17:59:16
15830,300,22,6574,21761,시도유형문화유산,동해 만재 홍락섭 전적류,,강원,동해시,동＊＊＊,21,51,0002130000000,N,2112502200001,0,0,2025-04-07 14:55:04
15830,300,22,6575,5407,시도유형문화유산,개운사 팔상도,開運寺 八相圖,서울,성북구,관＊＊＊,21,11,0002140000000,N,2111102140000,127.0290431,37.5896164,2025-09-09 17:25:08
15830,300,22,6576,20290,시도유형문화유산,묘법연화경,妙法蓮華經,부산,강서구,수능엄사,21,21,0002140000000,N,2112102140000,0,0,2022-09-09 14:25:03
15830,300,22,6577,6144,시도유형문화유산,화성 용주사 대웅보전 목조삼세불좌상,華城 龍珠寺 大雄寶殿 木造三世佛坐像,경기,화성시,용주사,21,31,0002140000000,N,2113102140000,127.0050501,37.2122405,2025-06-26 18:04:05
15830,300,22,6578,6589,시도유형문화유산,제천 무암사 목조아미타여래좌상,堤川 霧岩寺 木造阿彌陀如來坐像,충북,제천시,무암사,21,33,0002140000000,N,2113302140000,128.1671952,37.0364636,2022-08-29 17:57:12
15830,300,22,6579,6929,시도유형문화유산,금산 보석사 목조석가여래삼존좌상,錦山 寶石寺 木造釋迦如來三尊坐像,충남,금산군,대＊＊＊,21,34,0002140000000,N,2113402140000,0,0,2025-08-14 04:55:16
15830,300,22,6580,7156,시도유형문화유산,"조앙사소장묘법연화경 권제1, 권1-7","祖仰寺所藏妙法蓮華經 券第1, 券1-7",전북,김제시,조＊＊＊,21,35,0002140000000,N,2113502140000,126.8042126,35.886159,2022-08-29 17:57:58
15830,300,22,6581,7381,시도유형문화유산,장성 고산서원 노사선생 전집 및 답문류편 목판,長城 高山書院 蘆沙先生 全集 및 答問類編 木板,전남,장성군,고산서원,21,36,0002140000000,N,2113602140000,126.8334473,35.2731425,2022-08-29 17:58:19
15830,300,22,6582,7689,시도유형문화유산,기림사응진전,祇林寺應眞殿,경북,경주시,기림사,21,37,0002140000000,N,2113702140000,129.3971458,35.8391182,2023-02-22 10:55:03
15830,300,22,6583,21760,시도유형문화유산,양양 낙산사 홍련암 목조보살좌상,,강원,양양군,낙＊＊＊,21,51,0002140000000,N,2112502180001,0,0,2025-02-19 14:04:20
15830,300,22,6584,5408,시도유형문화유산,개운사 지장시왕도,開運寺 地藏十王圖,서울,성북구,관＊＊＊,21,11,0002150000000,N,2111102150000,127.0290431,37.5896164,2025-09-09 17:25:08
15830,300,22,6585,20302,시도유형문화유산,현수제승법수,賢首諸乘法數,부산,금정구,허＊＊＊,21,21,0002150000000,N,2112102150000,0,0,2026-02-25 14:55:02
15830,300,22,6586,6145,시도유형문화유산,불설장수멸죄호제동자다라니경,,경기,고양시,대한불교조계종 원각사,21,31,0002150000000,N,2113102150000,126.7661789,37.6960453,2022-08-29 17:56:30
15830,300,22,6587,6930,시도유형문화유산,보령 선림사 목조관음보살좌상,保寧 禪林寺木造觀音菩薩坐像,충남,보령시,대한불교조계종 선림사,21,34,0002150000000,N,2113402150000,0,0,2025-08-14 04:55:17
15830,300,22,6588,7157,시도유형문화유산,대원사목조삼세불좌상,大院寺木造三世佛坐像,전북,완주군,대＊＊＊,21,35,0002150000000,N,2113502150000,127.0957348,35.7323135,2022-08-29 17:57:58
15830,300,22,6589,7382,시도유형문화유산,장성 필암서원 하서선생 문집 목판,長城 筆岩書院 河西先生 文集 木板,전남,장성군,필암서원,21,36,0002150000000,N,2113602150000,126.75176,35.3105494,2022-08-29 17:58:19
15830,300,22,6590,21975,시도유형문화유산,매곡 오윤환 일기,梅谷 吳潤煥 日記,강원,속초시,속초시립박물관,21,51,0002150000000,N,2112507310001,0,0,2025-09-05 11:25:02
15830,300,22,6591,20262,시도유형문화유산,현수제승법수,賢首諸乘法數,부산,해운대구,정＊＊＊,21,21,0002160000000,N,2112102160000,0,0,2022-08-29 17:55:57
15830,300,22,6592,6146,시도유형문화유산,육경합부,,경기,고양시,대＊＊＊,21,31,0002160000000,N,2113102160000,0,0,2024-04-24 10:32:41
15830,300,22,6593,6591,시도유형문화유산,진천 지암리 석조여래입상,鎭川 芝岩里 石造如來立像,충북,진천군,대한불교조계종문수암,21,33,0002160000000,N,2113302160000,127.392072631647,36.8210551211823,2022-08-29 17:57:12
15830,300,22,6594,6931,시도유형문화유산,보령 선림사 목조석가여래좌상,保寧 禪林寺 木造釋迦如來坐像,충남,보령시,대한불교조계종 선림사,21,34,0002160000000,N,2113402160000,0,0,2025-08-14 04:55:17
15830,300,22,6595,7158,시도유형문화유산,관음사 목조관음보살상,觀音寺 木造觀音菩薩像,전북,무주군,대한불교조계종관음사,21,35,0002160000000,N,2113502160000,127.7855191,36.0002356,2025-07-04 15:55:08
15830,300,22,6596,7383,시도유형문화유산,장성 필암서원 하서유묵 목판 일괄,長城 筆岩書院 河西遺墨 木板 一括,전남,장성군,필암서원,21,36,0002160000000,N,2113602160000,126.75176,35.3105494,2022-08-29 17:58:19
15830,300,22,6597,7691,시도유형문화유산,상주 증손향약,尙州 增損鄕約,경북,상주시,이＊＊＊,21,37,0002160000000,N,2113702160000,128.1082976,36.326443,2024-08-22 17:25:02
15830,300,22,6598,22067,시도유형문화유산,삼척 영은사 석조비로자나삼불좌상,三陟 靈隱寺 石造毘盧遮那三佛坐像,강원,삼척시,대한불교조계종 영은사,21,51,0002160000000,N,2112511210001,0,0,2025-12-31 14:55:02
15830,300,22,6599,5410,시도유형문화유산,환희사 목불좌상(아미타불),歡喜寺 木佛坐像(阿彌陀佛),서울,서대문구,대＊＊＊,21,11,0002170000000,N,2111102170000,126.9554217,37.5876183,2025-09-09 17:25:09
15830,300,22,6600,20303,시도유형문화유산,소총통,小銃筒,부산,금정구,부산대학교박물관,21,21,0002170000000,N,2112102170000,0,0,2024-04-24 10:32:30
15830,300,23,6601,6147,시도유형문화유산,조상경,,경기,고양시,대한불교조계종 원각사,21,31,0002170000000,N,2113102170000,126.7661789,37.6960453,2022-08-29 17:56:30
15830,300,23,6602,6592,시도유형문화유산,제천 백련사 목조아미타여래좌상,堤川 白蓮寺 木造阿彌陀如來坐像,충북,제천시,백련사,21,33,0002170000000,N,2113302170000,0,0,2022-08-29 17:57:12
15830,300,23,6603,6932,시도유형문화유산,함흥읍도,咸興邑圖,충남,공주시,(재)충청남도역사문화연구원,21,34,0002170000000,N,2113402170000,0,0,2025-08-14 04:55:18
15830,300,23,6604,7159,시도유형문화유산,용주암석조여래입상,龍珠庵石造如來立像,전북,남원시,용＊＊＊,21,35,0002170000000,N,2113502170000,127.3934832,35.3418382,2024-08-14 12:25:02
15830,300,23,6605,7384,시도유형문화유산,나주미천서원기언목판,羅州眉泉書院記言木板,전남,나주시,미천서원,21,36,0002170000000,N,2113602170000,126.6881942,35.0054904,2022-08-29 17:58:20
15830,300,23,6606,7692,시도유형문화유산,월간창석형제급난도,月澗蒼石兄弟急難圖,경북,상주시,이＊＊＊,21,37,0002170000000,N,2113702170000,128.1590828,36.4109466,2024-08-22 17:25:02
15830,300,23,6607,8138,시도유형문화유산,김해향교,金海鄕校,경남,김해시,김해향교,21,38,0002170000000,N,2113802170000,128.881611945276,35.2395889503631,2025-04-07 11:55:02
15830,300,23,6608,22068,시도유형문화유산,삼척 신흥사 석조석가여래삼존좌상,三陟 新興寺 石造釋迦如來三尊坐像,강원,삼척시,대한불교조계종 신흥사,21,51,0002170000000,N,2112511210002,0,0,2025-12-31 14:55:04
15830,300,23,6609,5411,시도유형문화유산,환희사 석불입상,歡喜寺 石佛立像,서울,서대문구,대＊＊＊,21,11,0002180000000,N,2111102180000,126.9554217,37.5876183,2025-09-09 17:25:09
15830,300,23,6610,20289,시도유형문화유산,휴대용 평면해시계(평면일영),携帶用平面해時計(平面日影),부산,서구,동＊＊＊,21,21,0002180000000,N,2112102180000,0,0,2024-04-24 10:32:30
15830,300,23,6611,6148,시도유형문화유산,조상경,造像經,경기,남양주시,수진사,21,31,0002180000000,N,2113102180000,127.2505994,37.6717118,2024-04-24 10:32:41
15830,300,23,6612,6593,시도유형문화유산,남충장공시고 목판,南忠壯公詩稿 木板,충북,음성군,의＊＊＊,21,33,0002180000000,N,2113302180000,127.6889551,36.9316253,2022-08-29 17:57:12
15830,300,23,6613,6933,시도유형문화유산,충현서원소장 주자영정,忠賢書院 所藏 朱子影幀,충남,공주시,(재)충청남도역사문화연구원,21,34,0002180000000,N,2113402180000,0,0,2025-08-14 04:55:18
15830,300,23,6614,7385,시도유형문화유산,장흥연곡서원노봉선생문집목판,長興淵谷書院老峯先生文集木板,전남,장흥군,연곡서원,21,36,0002180000000,N,2113602180000,126.9199576,34.6830018,2026-01-07 17:55:02
15830,300,23,6615,7693,시도유형문화유산,노소재문적,盧蘇齋文籍,경북,상주시,노＊＊＊,21,37,0002180000000,N,2113702180000,127.9196947,36.4162056,2024-08-22 17:25:02
15830,300,23,6616,8139,시도유형문화유산,통영향교,統營鄕校,경남,통영시,항교재단,21,38,0002180000000,N,2113802180000,128.407632280726,34.8785779128252,2022-08-29 17:59:16
15830,300,23,6617,22114,시도유형문화유산,흥선대원군 이하응 간찰 및 제문,興宣大院君 李昰應 簡札 및 祭文,강원,강릉시,율＊＊＊,21,51,0002180000000,N,2112601020001,0,0,2026-01-05 15:25:03
15830,300,23,6618,5412,시도유형문화유산,청동 종,靑銅 鐘,서울,관악구,성보문화재단,21,11,0002190000000,N,2111102190000,126.9183525,37.4810717,2025-09-09 17:55:01
15830,300,23,6619,20304,시도유형문화유산,독례집요 목판,讀禮輯要 木板,부산,남구,시립박물관(부산박물관),21,21,0002190000000,N,2112102190000,0,0,2022-08-29 17:55:57
15830,300,23,6620,6149,시도유형문화유산,현수제승법수,賢首諸乘法數,경기,남양주시,수진사,21,31,0002190000000,N,2113102190000,127.2505994,37.6717118,2024-04-24 10:32:42
15830,300,23,6621,6594,시도유형문화유산,음성 감곡성당 소장유물,陰城 甘谷聖堂 所藏遺物,충북,음성군,천주교유지관리재단,21,33,0002190000000,N,2113302190000,127.6416299,37.1232882,2024-04-24 10:32:59
15830,300,23,6622,6934,시도유형문화유산,홍가신선생교지,洪可臣先生 敎旨,충남,아산시,남＊＊＊,21,34,0002190000000,N,2113402190000,0,0,2025-08-14 04:55:19
15830,300,23,6623,7161,시도유형문화유산,익산 숭림사 나한전 소조 16나한 및 권속일괄,益山 崇林寺 羅漢殿 塑造 十六羅漢 및 眷屬一括,전북,익산시,숭＊＊＊,21,35,0002190000000,N,2113502190000,0,0,2022-08-29 17:57:58
15830,300,23,6624,7386,시도유형문화유산,해남고산유고목판일괄,海南孤山遺稿木板一括,전남,해남군,고산유물전시관,21,36,0002190000000,N,2113602190000,126.6225488,34.5512591,2022-08-29 17:58:20
15830,300,23,6625,7694,시도유형문화유산,기영회도,耆英會圖,경북,상주시,노＊＊＊,21,37,0002190000000,N,2113702190000,127.9196947,36.4162056,2022-08-29 17:58:41
15830,300,23,6626,8140,시도유형문화유산,고성향교,固城鄕校,경남,고성군,향교재단,21,38,0002190000000,N,2113802190000,128.308899150507,34.9760891394854,2024-07-29 10:25:02
15830,300,23,6627,22113,시도유형문화유산,박시형 교지 일괄,朴始亨 敎旨 一括,강원,강릉시,오＊＊＊,21,51,0002190000000,N,2112601020002,0,0,2026-01-05 09:25:03
15830,300,23,6628,5413,시도유형문화유산,청동 종,靑銅 鐘,서울,종로구,한빛문화재단,21,11,0002200000000,N,2111102200000,126.9659552,37.6046339,2025-09-09 17:55:02
15830,300,23,6629,20519,시도유형문화유산,관음보살도,觀音菩薩圖,부산,영도구,국립해양박물관,21,21,0002200000000,N,2112102200000,0,0,2023-06-02 12:25:03
15830,300,23,6630,6150,시도유형문화유산,포천 동화사 목조불좌상,抱川 東和寺 木造佛坐像,경기,포천시,동화사,21,31,0002200000000,N,2113102200000,127.3653259,38.0362649,2025-06-26 18:04:05
15830,300,23,6631,6595,시도유형문화유산,청주 노현리 고가,淸原 蘆顯里 古家,충북,청주시,청주시,21,33,0002200000000,N,2113302200000,127.493536631554,36.5078656404563,2025-07-15 16:55:02
15830,300,23,6632,6935,시도유형문화유산,아산 용화사 석조여래입상,牙山 龍華寺 石造如來立像,충남,아산시,용화사,21,34,0002200000000,N,2113402200000,0,0,2025-08-14 05:55:04
15830,300,23,6633,7162,시도유형문화유산,고종황제 어진,高宗皇帝 御眞,전북,익산시,원광대학교,21,35,0002200000000,N,2113502200000,0,0,2022-08-29 17:57:58
15830,300,23,6634,7387,시도유형문화유산,구례사성암마애여래입상,求禮四聖庵磨崖如來立像,전남,구례군,사성암,21,36,0002200000000,N,2113602200000,127.4809253583,35.1798501746925,2022-08-29 17:58:20
15830,300,23,6635,7695,시도유형문화유산,노후 및 노홍신도비,盧翊 및 盧鴻神道碑,경북,상주시,노＊＊＊,21,37,0002200000000,N,2113702200000,127.92027847716,36.4160056851465,2022-08-29 17:58:41
15830,300,23,6636,8141,시도유형문화유산,사천향교,사川鄕校,경남,사천시,향교재단,21,38,0002200000000,N,2113802200000,128.100711710549,35.0858529170495,2022-08-29 17:59:17
15830,300,23,6637,5414,시도유형문화유산,류순정 영정,柳順汀 影幀,서울,종로구,서울역사박물관,21,11,0002210000000,N,2111102210000,126.9688196,37.5707155,2025-09-09 17:55:02
15830,300,23,6638,20697,시도유형문화유산,상지은니 묘법연화경 권2,橡紙銀泥 妙法蓮華經卷二,부산,강서구,수＊＊＊,21,21,0002210000000,N,2112102210000,0,0,2024-04-24 10:32:30
15830,300,23,6639,6151,시도유형문화유산,수원 청련암 영산회상도,水原 靑蓮庵 靈山會上圖,경기,수원시,청련암,21,31,0002210000000,N,2113102210000,127.0229424,37.3007804,2022-08-29 17:56:30
15830,300,23,6640,6596,시도유형문화유산,청주 부강리 고가,淸原 芙江里 古家,충북,청주시,청주시,21,33,0002210000000,N,2113302210000,127.493496942209,36.5093179249237,2025-07-15 16:55:02
15830,300,23,6641,6936,시도유형문화유산,홍성 고산사 석조여래입상,洪城 高山寺 石造如來立像,충남,홍성군,고＊＊＊,21,34,0002210000000,N,2113402210000,0,0,2025-08-13 14:55:10
15830,300,23,6642,7163,시도유형문화유산,군산 상주사 목조삼세불좌상,群山 上柱寺 木造三世佛坐像,전북,군산시,상주사,21,35,0002210000000,N,2113502210000,0,0,2022-08-29 17:57:58
15830,300,23,6643,7696,시도유형문화유산,선산객사,善山客舍,경북,구미시,구미시,21,37,0002210000000,N,2113702210000,128.299174538673,36.2427784778092,2024-04-24 10:33:38
15830,300,23,6644,8142,시도유형문화유산,곤양향교,昆陽鄕校,경남,사천시,향교재단,21,38,0002210000000,N,2113802210000,127.968972205567,35.0611749307261,2022-08-29 17:59:17
15830,300,23,6645,5415,시도유형문화유산,성변등록,星變謄錄,서울,서대문구,연세대학교,21,11,0002220000000,N,2111102220000,126.9384179,37.5655342,2025-09-09 17:55:03
15830,300,23,6646,20948,시도유형문화유산,묘법연화경 권4~7,妙法蓮華經 卷四∼七,부산,사하구,관＊＊＊,21,21,0002220000000,N,2112102220000,0,0,2024-04-24 10:32:31
15830,300,23,6647,6152,시도유형문화유산,화성 용주사 목조감실,華城龍珠寺 木造龕室,경기,화성시,용주사,21,31,0002220000000,N,2113102220000,127.0050501,37.2122405,2022-08-29 17:56:30
15830,300,23,6648,6597,시도유형문화유산,청주 문산리 돌다리,[淸原 文山里 石橋],충북,청주시,청주시,21,33,0002220000000,N,2113302220000,127.49433109366,36.5092544928194,2025-07-15 16:55:03
15830,300,23,6649,6937,시도유형문화유산,김이교 유물 일괄,金履喬 遺物 一括,충남,공주시,(재)충청남도역사문화연구원,21,34,0002220000000,N,2113402220000,0,0,2025-08-14 04:55:19
15830,300,23,6650,7164,시도유형문화유산,전주 경기전 하마비,全州 慶基殿 下馬碑,전북,전주시,전주시,21,35,0002220000000,N,2113502220000,127.149946002366,35.8141347968108,2024-10-21 15:25:22
15830,300,23,6651,7389,시도유형문화유산,진도쌍계사시왕전목조지장보살상,珍島雙溪寺시王殿木造地藏菩薩像,전남,진도군,쌍계사,21,36,0002220000000,N,2113602220000,126.3080368,34.4676219,2024-04-24 10:33:33
15830,300,23,6652,8143,시도유형문화유산,남해향교,南海鄕校,경남,남해군,남해향교보존회,21,38,0002220000000,N,2113802220000,127.892795866042,34.8431528398181,2024-07-29 11:25:02
15830,300,23,6653,5416,시도유형문화유산,정각사 목 아미타불좌상,正覺寺 木 阿彌陀佛坐像,서울,성북구,정각사,21,11,0002230000000,N,2111102230000,127.0077302,37.585347,2025-09-09 17:55:04
15830,300,23,6654,21014,시도유형문화유산,대불정여래밀인수증요의제보살만행수능엄경 권1~5,大佛頂如來宻因修證了義諸菩薩萬行首楞嚴經 卷一~五,부산,남구,정＊＊＊,21,21,0002230000000,N,2112102230000,0,0,2023-05-02 12:25:02
15830,300,23,6655,6153,시도유형문화유산,화성 용주사 지장전목조지장보살좌상과 시왕상일괄,華城 龍珠寺 地藏殿木造地藏菩薩坐像과 十王像一括,경기,화성시,용주사,21,31,0002230000000,N,2113102230000,127.0050501,37.2122405,2025-06-26 18:04:05
15830,300,23,6656,6598,시도유형문화유산,송상현 문적,宋象賢 文籍,충북,청주시,청주고인쇄박물관,21,33,0002230000000,N,2113302230000,127.4720975,36.6443513,2025-07-15 16:55:03
15830,300,23,6657,6938,시도유형문화유산,공주 청련암 목조관음보살좌상,靑蓮庵 木造觀音菩薩坐像,충남,공주시,대한불교조계종 청련암,21,34,0002230000000,N,2113402230000,0,0,2025-08-14 04:55:20
15830,300,23,6658,7165,시도유형문화유산,남원 극락암 석조무량음성왕불좌상 및 복장유물 일괄,南原 極樂庵 石造無量音聲王佛坐像 및 腹藏遺物 一括,전북,남원시,극락암,21,35,0002230000000,N,2113502230000,0,0,2022-08-29 17:57:58
15830,300,23,6659,7390,시도유형문화유산,강진백련사원구형부도,康津白蓮寺圓球形浮屠,전남,강진군,백련사,21,36,0002230000000,N,2113602230000,126.746673862639,34.5871775849673,2022-08-29 17:58:20
15830,300,23,6660,7698,시도유형문화유산,이씨삼강묘비,李氏三綱廟碑,경북,경주시,이＊＊＊,21,37,0002230000000,N,2113702230000,129.252185530976,36.0441726781853,2023-03-03 13:55:02
15830,300,23,6661,8144,시도유형문화유산,하동향교,河東鄕校,경남,하동군,(재)경남향교재단하동향교,21,38,0002230000000,N,2113802230000,127.743720330322,35.0704663916357,2024-07-18 12:25:02
15830,300,23,6662,21366,시도유형문화유산,목조여래좌상,木造如來坐像,부산,기장군,동＊＊＊,21,21,0002240000000,N,2112102240000,0,0,2024-07-10 16:25:02
15830,300,23,6663,6154,시도유형문화유산,광명 이원익 초상화,光明 李元翼 肖像畵,경기,광명시,충현박물관,21,31,0002240000000,N,2113102240000,126.8783766,37.4332925,2025-06-26 18:04:05
15830,300,23,6664,6599,시도유형문화유산,불설대보부모은중경,佛說大報父母恩重經,충북,충주시,,21,33,0002240000000,N,2113302240000,127.9690562,36.9484916,2022-08-29 17:57:12
15830,300,23,6665,6939,시도유형문화유산,공주 원효사 소장 경전 일괄,公州 元曉寺 所藏 經典 一括,충남,공주시,대한불교조계종 원효사,21,34,0002240000000,N,2113402240000,0,0,2025-08-14 04:55:20
15830,300,23,6666,7166,시도유형문화유산,이덕응 초상화,李德應 肖像畵,전북,진안군,이부용,21,35,0002240000000,N,2113502240000,0,0,2022-08-29 17:57:59
15830,300,23,6667,7699,시도유형문화유산,영가지및책판,永嘉誌및冊板,경북,안동시,권＊＊＊,21,37,0002240000000,N,2113702240000,128.964434,36.37144,2022-08-29 17:58:41
15830,300,23,6668,8145,시도유형문화유산,산청향교,山淸鄕校,경남,산청군,산청향교존성계(강기호),21,38,0002240000000,N,2113802240000,127.88094763502,35.4162266671611,2024-07-24 17:25:02
15830,300,23,6669,21248,시도유형문화유산,상주 안수사명 동종,尙州 安水寺銘 銅鐘,부산,남구,부＊＊＊,21,21,0002250000000,N,2112102250000,0,0,2024-04-24 10:32:31
15830,300,23,6670,6155,시도유형문화유산,화성 용주사 삼장보살도,華城 龍珠寺 三臧菩薩圖,경기,화성시,용주사,21,31,0002250000000,N,2113102250000,127.0050501,37.2122405,2022-08-29 17:56:30
15830,300,23,6671,6600,시도유형문화유산,충주 추평리 삼층석탑,忠州 楸坪里 三層石塔,충북,충주시,,21,33,0002250000000,N,2113302250000,127.921286916402,37.1259037340178,2024-10-21 15:25:21
15830,300,23,6672,7167,시도유형문화유산,신기영 초상화,申箕永 肖像畵,전북,진안군,이부용,21,35,0002250000000,N,2113502250000,0,0,2022-08-29 17:57:59
15830,300,23,6673,7392,시도유형문화유산,나주불회사원진국사부도,羅州佛會寺圓眞國師浮屠,전남,나주시,불회사,21,36,0002250000000,N,2113602250000,126.82365242854,34.9073320673936,2022-08-29 17:58:20
15830,300,23,6674,8146,시도유형문화유산,함양향교,咸陽鄕校,경남,함양군,함양향교,21,38,0002250000000,N,2113802250000,127.726851561634,35.5300844306481,2024-07-19 12:25:01
15830,300,23,6675,21262,시도유형문화유산,선종영가집,禪宗永嘉集,부산,해운대구,대원각사,21,21,0002260000000,N,2112102260000,0,0,2024-01-04 21:25:03
15830,300,23,6676,6156,시도유형문화유산,화성 용주사 중종,龍珠寺重鐘,경기,화성시,용주사,21,31,0002260000000,N,2113102260000,127.0050501,37.2122405,2025-06-26 18:04:05
15830,300,23,6677,6941,시도유형문화유산,부전대동계,浮田 大洞契,충남,공주시,(재)충청남도역사문화연구원,21,34,0002260000000,N,2113402260000,0,0,2025-08-14 04:55:20
15830,300,23,6678,7168,시도유형문화유산,조병순 초상화,趙炳順 肖像畵,전북,진안군,이부용,21,35,0002260000000,N,2113502260000,0,0,2022-08-29 17:57:59
15830,300,23,6679,7701,시도유형문화유산,희방사동종,喜方寺銅鐘,경북,영주시,희방사,21,37,0002260000000,N,2113702260000,128.4563806,36.9165123,2022-08-29 17:58:41
15830,300,23,6680,8147,시도유형문화유산,안의향교,安義鄕校,경남,함양군,안의향교,21,38,0002260000000,N,2113802260000,127.807276018089,35.6374127791323,2024-07-19 12:25:01
15830,300,23,6681,5420,시도유형문화유산,"봉은사 목 삼존불상(석가불, 가섭존자, 아난존자)","奉恩寺 木 三尊佛像(釋迦佛,迦葉尊者, 阿難尊者",서울,강남구,대한불교조계종 봉은사,21,11,0002270000000,N,2111102270000,127.0569288,37.5151025,2026-01-16 10:55:03
15830,300,23,6682,21235,시도유형문화유산,경국대전,經國大典,부산,부산진구,부＊＊＊,21,21,0002270000000,N,2112102270000,0,0,2024-04-24 10:32:31
15830,300,23,6683,6157,시도유형문화유산,안성 칠장사 목조지장삼존상과 시왕상 일괄,,경기,안성시,대한불교조계종 칠장사,21,31,0002270000000,N,2113102270000,127.3976762,37.0264259,2025-06-26 18:04:05
15830,300,23,6684,6942,시도유형문화유산,공주 보림사 소장 묘볍연화경 권4,公州 寶林寺 所藏 妙法蓮華經 券四,충남,공주시,대한불교조계종 보림사,21,34,0002270000000,N,2113402270000,0,0,2025-08-14 05:55:02
15830,300,23,6685,16903,시도유형문화유산,남원 백련사 육조대사 법보단경,南原 白蓮寺 六祖大師 法寶壇經,전북,남원시,백련사,21,35,0002270000000,N,2113502270000,0,0,2022-08-29 17:57:59
15830,300,23,6686,8148,시도유형문화유산,초계향교,草溪鄕校,경남,합천군,경상남도 초계 향교재단,21,38,0002270000000,N,2113802270000,128.263195614145,35.5611322189325,2025-06-11 14:25:01
15830,300,23,6687,5421,시도유형문화유산,봉은사 목 십육나한상,奉恩寺 木 十六羅漢像,서울,강남구,대한불교조계종 봉은사,21,11,0002280000000,N,2111102280000,127.0569288,37.5151025,2026-01-16 10:55:03
15830,300,23,6688,21490,시도유형문화유산,귀거래도팔폭병풍,歸去來圖八幅屛風,부산,수영구,현＊＊＊,21,21,0002280000000,N,2112102280000,0,0,2025-04-09 11:55:03
15830,300,23,6689,6158,시도유형문화유산,계해사궤장연첩,癸亥賜几杖宴貼,경기,광명시,충현박물관,21,31,0002280000000,N,2113102280000,126.8783766,37.4332925,2025-06-26 18:04:05
15830,300,23,6690,16884,시도유형문화유산,공주 갑사 대적전 목조아미타삼존불좌상,公州 甲寺 大寂殿 木造阿彌陀三尊佛坐像,충남,공주시,대한불교조계종 갑사,21,34,0002280000000,N,2113402280000,0,0,2026-02-20 15:55:04
15830,300,23,6691,16904,시도유형문화유산,남원 백련사 선종영가집언해,南原 白蓮寺 禪宗永嘉集 諺解,전북,남원시,백련사,21,35,0002280000000,N,2113502280000,0,0,2022-08-29 17:57:59
15830,300,23,6692,7395,시도유형문화유산,목포달성사목조아미타삼존불좌상,木浦達聖寺木造阿미陀三존佛坐像,전남,목포시,달성사,21,36,0002280000000,N,2113602280000,126.3756032,34.7899142,2022-08-29 17:58:20
15830,300,23,6693,8149,시도유형문화유산,합천향교,陜川鄕校,경남,합천군,경상남도 합천향교 재단,21,38,0002280000000,N,2113802280000,128.167439012752,35.705841225543,2025-04-15 14:55:03
15830,300,23,6694,5422,시도유형문화유산,봉은사 대웅전 신중도,奉恩寺 大雄殿 神衆圖,서울,강남구,대한불교조계종 봉은사,21,11,0002290000000,N,2111102290000,127.0569288,37.5151025,2026-01-16 10:55:04
15830,300,23,6695,21515,시도유형문화유산,범어사 범자문 소대,梵魚寺 梵字文 疏臺,부산,금정구,대한불교조계종 범어사(성보박물관),21,21,0002290000000,N,2112102290000,0,0,2024-10-08 17:25:02
15830,300,23,6696,6159,시도유형문화유산,이원익인조묘정배향교서,李元翼仁祖廟廷配享敎書,경기,광명시,충현박물관,21,31,0002290000000,N,2113102290000,126.8783766,37.4332925,2025-06-26 18:04:05
15830,300,23,6697,16885,시도유형문화유산,공주 갑사 내원암 목조석가여래좌상 및 복장유물,公州 甲寺 內院庵 木造釋迦如來坐像 및 腹藏遺物,충남,공주시,대한불교조계종 갑사,21,34,0002290000000,N,2113402290000,0,0,2025-08-14 04:55:21
